"FamilyID","SortOrder","GenusID","Genus","NoGenusSpecies","GAuthor","G_N_D","GNameDK","GNameUK","GenusDK","GenusFO","GenusGL","GenusAZ","GCharactersDK","GCharactersUK","GBiologyEuDK","GBiologyEuUK","GBiologyDkDK","GBiologyDkUK","GBiologyFoDK","GBiologyFoUK","GBiologyGLDK","GBiologyGLUK","GBiologyAzUK","GTaxNoteDK","GTaxNoteUK"
"13","0","678","Hoplopholcus","5","Kulczyn'ski, 1908","0","","","0","0","0","0","","","","","","","","","","","","",""
"13","0","679","Micropholcus","1","Deeleman-Reinhold & Prinsen, 1987","0","","","0","0","0","0","","","","","","","","","","","","",""
"13","0","680","Ossinissa","1","Dimitrov & Ribera, 2005","0","","","0","0","0","0","","","","","","","","","","","","",""
"13","0","681","Smeringopus","1","Simon, 1890","0","","","0","0","0","0","","","","","","","","","","","","",""
"13","0","682","Stygopholcus","4","Absolon & Kratochvl, 1932","0","","","0","0","0","0","","","","","","","","","","","","",""
"167","0","683","Phyxelida","1","Simon, 1894","0","","","0","0","0","0","","","","","","","","","","","","",""
"168","0","684","Pimoa","2","Chamberlin & Ivie, 1943","0","","","0","0","0","0","","","","","","","","","","","","",""
"25","0","685","Cladycnis","1","Simon, 1898","0","","","0","0","0","0","","","","","","","","","","","","",""
"169","0","686","Prodidomus","2","Hentz, 1847","0","","","0","0","0","0","","","","","","","","","","","","",""
"169","0","687","Zimirina","8","Dalmas, 1919","0","","","0","0","0","0","","","","","","","","","","","","",""
"169","0","688","Zimiris","1","Simon, 1882","0","","","0","0","0","0","","","","","","","","","","","","",""
"22","0","689","Attulus","2","Simon, 1889","0","","","0","0","0","0","","","","","","","","","","","","",""
"22","0","690","Heliophanillus","1","Prszyn'ski, 1989","0","","","0","0","0","0","","","","","","","","","","","","",""
"22","0","691","Hyllus","1","C. L. Koch, 1846","0","","","0","0","0","0","","","","","","","","","","","","",""
"22","0","692","Mogrus","4","Simon, 1882","0","","","0","0","0","0","","","","","","","","","","","","",""
"22","0","693","Neaetha","3","Simon, 1884","0","","","0","0","0","0","","","","","","","","","","","","",""
"22","0","694","Pancorius","1","Simon, 1902","0","","","0","0","0","0","","","","","","","","","","","","",""
"22","0","695","Panysinus","1","Simon, 1901","0","","","0","0","0","0","","","","","","","","","","","","",""
"22","0","696","Phintella","1","Strand, 1906","0","","","0","0","0","0","","","","","","","","","","","","",""
"22","0","697","Plexippoides","2","Prszyn'ski, 1984","0","","","0","0","0","0","","","","","","","","","","","","",""
"22","0","698","Roeweriella","1","Kratochvl, 1932","0","","","0","0","0","0","","","","","","","","","","","","",""
"22","0","699","Scartes","1","Menge, 1879","0","","","0","0","0","0","","","","","","","","","","","","",""
"22","0","700","Telamonia","1","Thorell, 1887","0","","","0","0","0","0","","","","","","","","","","","","",""
"12","0","701","Ariadna","3","Audouin, 1826","0","","","0","0","0","0","","","","","","","","","","","","",""
"170","0","702","Selenops","1","Latreille, 1819","0","","","0","0","0","0","","","","","","","","","","","","",""
"20","0","703","Cerbalus","3","Simon, 1897","0","","","0","0","0","0","","","","","","","","","","","","",""
"20","0","704","Heteropoda","2","Latreille, 1804","0","","","0","0","0","0","","","","","","","","","","","","",""
"20","0","705","Tychicus","1","Simon, 1880","0","","","0","0","0","0","","","","","","","","","","","","",""
"171","0","706","Telema","1","Simon, 1882","0","","","0","0","0","0","","","","","","","","","","","","",""
"172","0","707","Brachypelma","1","Simon, 1891","0","","","0","0","0","0","","","","","","","","","","","","",""
"172","0","708","Chaetopelma","1","Ausserer, 1871","0","","","0","0","0","0","","","","","","","","","","","","",""
"172","0","709","Ischnocolus","5","Ausserer, 1871","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","710","Achaearanea","2","Strand, 1929","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","711","Achaeridion","1","Wunderlich, 2008","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","712","Asagena","5","Sundevall, 1833","0","","","1","0","0","0","","","","","","","","","","","","",""
"30","0","713","Canalidion","1","Wunderlich, 2008","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","714","Carniella","1","Thaler & Steinberger, 1988","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","715","Chrysso","2","O. P.-Cambridge, 1882","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","716","Coleosoma","1","O. P.-Cambridge, 1882","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","717","Coscinida","1","Simon, 1895","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","718","Dipoenata","4","Wunderlich, 1988","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","719","Echinotheridion","1","Levi, 1963","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","720","Eurypoena","2","Wunderlich, 1992","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","721","Hadrotarsus","1","Thorell, 1881","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","722","Heterotheridion","1","Wunderlich, 2008","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","723","Latrodectus","6","Walckenaer, 1805","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","724","Macaridion","1","Wunderlich, 1992","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","725","Melos","1","O. P.-Cambridge, 1899","1","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","726","Neospintharus","1","Exline, 1950","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","727","Phoroncidia","2","Westwood, 1835","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","728","Phylloneta","3","Archer, 1950","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","729","Platnickina","2","Koçak & Kemal, 2008","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","730","Sardinidion","1","Wunderlich, 1995","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","732","Theridula","2","Emerton, 1882","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","733","Tidarren","1","Chamberlin & Ivie, 1934","0","","","0","0","0","0","","","","","","","","","","","","",""
"21","0","734","Bassaniana","1","Strand, 1928","0","","","0","0","0","0","","","","","","","","","","","","",""
"21","0","735","Cozyptila","3","Lehtinen & Marusik, 2005","0","","","0","0","0","0","","","","","","","","","","","","",""
"21","0","736","Firmicus","1","Simon, 1895","0","","","0","0","0","0","","","","","","","","","","","","",""
"21","0","737","Oxysoma","1","Nicolet, 1849","0","","","0","0","0","0","","","","","","","","","","","","",""
"5","0","738","Pandava","1","Lehtinen, 1967","0","","","0","0","0","0","","","","","","","","","","","","",""
"173","0","739","Platyoides","1","O. P.-Cambridge, 1890","0","","","0","0","0","0","","","","","","","","","","","","",""
"8","0","740","Polenecia","1","Lehtinen, 1967","0","","","0","0","0","0","","","","","","","","","","","","",""
"8","0","741","Zosis","1","Walckenaer, 1842","0","","","0","0","0","0","","","","","","","","","","","","",""
"14","0","742","Amphiledorus","4","Jocqu & Bosmans, 2001","0","","","0","0","0","0","","","","","","","","","","","","",""
"14","0","743","Lachesana","2","Strand, 1932","0","","","0","0","0","0","","","","","","","","","","","","",""
"14","0","744","Palaestina","1","O. P.-Cambridge, 1872","0","","","0","0","0","0","","","","","","","","","","","","",""
"14","0","745","Selamia","1","Simon, 1873","0","","","0","0","0","0","","","","","","","","","","","","",""
"14","0","746","Zodariella","1","(not Platnick version 10)","0","","","0","0","0","0","","","","","","","","","","","","",""
"44","0","747","Akamasia","1","Bosselaers, 2002","0","","","0","0","0","0","","","","","","","","","","","","",""
"20","0","749","Barylestis","2","Simon, 1910","0","","","0","0","0","0","","","","","","","","","","","","",""
"30","0","751","Ariamnes","1","Thorell, 1869","0","","","0","0","0","0","","","","","","","","","","","","",""
"172","0","752","Encyocratella","1","Strand, 1907","0","","","0","0","0","0","","","","","","","","","","","","",""
"174","0","753","Lacinius","0","Thorell, 1876","0","","","0","0","0","0","","","","","","","","","","","","",""
"175","0","754","Trogulus","0","Latreille, 1802","0","","","0","0","0","0","","","","","","","","","","","","",""
"176","0","755","Nemastoma","0","C. L. Koch, 1836","0","","","0","0","0","0","","","","","","","","","","","","",""
"50","0","756","Rhacochelifer","1","Beier, 1932","0","","","0","0","0","0","","","","","","","","","","","","",""
"177","0","757","Garypinus","1","Daday 1888","0","","","0","0","0","0","","Carapace longer than broad, glossy. Two pairs of well-developed eyes. Tergites differ in degree of division. Pedipalps strong, glossy with sparse setae.","","In Europe just one species.","","","","","","","","",""
"174","0","758","Mitopus","0","Thorell, 1876","0","","","0","0","0","0","","","","","","","","","","","","",""
"174","0","759","Megabunus","0","Meade, 1855","0","","","0","0","0","0","","","","","","","","","","","","",""
"46","0","760","Mundochthonius","3","J. C. Chamberlin, 1929","0","","","0","0","0","0","","","","","","","","","","","","",""
"48","0","761","Roncus","5","L. Koch, 1873","0","","","0","0","0","0","","","","","","","","","","","","",""
"178","0","762","Pseudoblothrus","2","Beier, 1931?","0","","","0","0","0","0","","","","","","","","","","","","",""
"178","0","763","Syarinus","1","Chamberlin, 1925?","0","","","0","0","0","0","","","","","","","","","","","","",""
"49","0","764","Apocheiridium","2","Chamberlin, 1924?","0","","","0","0","0","0","","","","","","","","","","","","",""
"179","0","765","Geogarypus","1","Chamberlin, 1930?","0","","","0","0","0","0","","","","","","","","","","","","",""
"50","0","766","Beierochelifer","1","Mahnert, 1977?","0","","","0","0","0","0","","","","","","","","","","","","",""
"50","0","767","Hysterochelifer","2","Chamberlin, 1932?","0","","","0","0","0","0","","","","","","","","","","","","",""
"51","0","768","Dendrochernes","1","Beier, 1932","0","","","0","0","0","0","","","","","","","","","","","","",""
"51","0","769","Lasiochernes","1","Beier, 1932","0","","","0","0","0","0","","","","","","","","","","","","",""
"180","0","770","Atemnus","1","Canestrini, 1883?","0","","","0","0","0","0","","","","","","","","","","","","",""
"50","0","771","Mesochelifer","1","Vachon, 1940?","0","","","0","0","0","0","","","","","","","","","","","","",""
"48","0","772","Roncocreagris","1","Mahnert, 1976?","0","","","0","0","0","0","","","","","","","","","","","","",""
"181","0","773","Minniza","1","Simon, 1881","0","","","0","0","0","0","","Elongate pseudoscorpions which may appear wormlike, particularly when conserved in alcohol. Cephalothorax 1.5 to 2 times longer than broad with two more or less distinct transverse grooves. Pedipalps relatively short compared to body length. Tergites undivided, weakly sclerotized with 4-6 marginal setae.","","In Europe confined to arid areas of the Mediterranean.  ","","","","","","","","",""
"40","0","774","Metatrachelas","1","Bosselaers & Bosmans, 2010","0","","","0","0","0","1","","","","","","","","","","","","",""
"35","44","125","Silometopus","14","Simon, 1926","0","","","1","1","0","0","","The species in this genus are rather similar in general appearance and in their genitalia (Roberts 1985). Small species, body length range from 1.0- 2.2 mm. Tibia I-IV with one dorsal spines, usually weak or even absent in most males (Roberts 1985). Sometimes Tibia I-II are without dorsal spines (Nentwig W, Blick T, Gloor D, Hänggi A, Kropf C: <a href="http://www.araneae.unibe.ch/genkey-Linyphiidae-25-1.html"> Araneae - Spiders of Europe - Key to Linyphiidae</a>). Metatarsus IV without a trichobothrium. Metatarsi not much longer than tarsi with Mt I/T1 ca. 1.1-1.2 (Locket & Millidge 1953). Head of males very slightly to slightly domed behind the eyes depending on species. Abdomen with four dark-brown dots (sigilla) which become reddish in alcohol preserved specimens. ","","Some species tolerates flooding with sea water (Nentwig W, Blick T, Gloor D, Hänggi A, Kropf C: <a href="http://www.araneae.unibe.ch/"> Araneae - Spiders of Europe</a>).","","","","There is one, recently discovered Faroese species in the genus. ","","","","",""
"15","3","775","Macarophaeus","4","Wunderlich, 2011","0","","","0","0","0","0","","","","","","","","","","","","",""
"181","0","776","Calocheirus","4","Chamberlin, 1930","0","","","0","0","0","0","","","","","","","","","","","","",""
"181","0","777","Olpium","2","L. Koch, 1873","0","","","0","0","0","0","","","","","","","","","","","","",""
"178","0","778","Microcreagrella","0","Beier, 1961","0","","","0","0","0","0","","","","","","","","","","","","",""
"24","4","66","Alopecosa","64","Simon, 1885","0","Kæmpejægere","Fox-spiders","1","1","1","0","<i>Alopecosa</i> er næst efter <i>Pardosa</i> den artsrigeste slægt i Lycosidae. Det er mellemstore til store edderkopper med tydeligt midterbånd på forkroppen, der er bredere end  øjengruppen. Benene er kraftige og nogle arters hanner har opsvulmede forbenstibia. Bagkrop med tydeligt hjertemærke. Arterne kan deles i to grupper afhængig af om bugsiden er lys eller sort. Det er slægtens største medlemmer der har sort bugside, blandt de danske arter drejer det sig om <i>A. inquilina</i> og <i>A. fabrilis</i>. Hunnerne graver en underjordisk retræte, hvor de vogter deres ægsæk.","<i>Alopecosa</i> seconds <i>Pardosa</i> in species richness within the Lycosidae. Medium-sized to large spiders with clear median band on the carapace wider than the eye group. Legs are stout with some males having swollen tibia I. Abdomen with clear cardiac mark. The species can be grouped by the colour of the ventral surface which is black in some species and light-coloured in others. The females dig a burrow where they guard their egg sack.","","","","","","","","","","",""
