"PhotoId","RefId","SpeciesId","LocID","SubjectDK","SubjectUK","Filename","IsFO","IsGL","IsGR","IsAZ","IsPS","TimeStamp"
"5779","7665","1847","946","Hun","Female","Pictures\Clubiona_phragmitis_female_JL7665_33328.JPG","0","0","0","0","0","03-06-2011 14:48:52"
"5780","7668","6","284","Hun","Female","Pictures\Drassodes_pubescens_female_JL7668_33491.JPG","0","0","0","0","0","03-06-2011 14:49:27"
"5781","7668","6","284","Hun","Female","Pictures\Drassodes_pubescens_female_JL7668_33494.JPG","0","0","0","0","0","03-06-2011 14:49:51"
"5782","7668","6","284","Hun","Female","Pictures\Drassodes_pubescens_female_JL7668_33508.JPG","0","0","0","0","0","03-06-2011 14:50:15"
"5783","7668","6","284","Hun","Female","Pictures\Drassodes_pubescens_female_JL7668_33516.JPG","0","0","0","0","0","03-06-2011 14:50:41"
"5784","7668","6","284","Hun","Female","Pictures\Drassodes_pubescens_female_JL7668_33521.JPG","0","0","0","0","0","03-06-2011 14:51:10"
"5785","7663","462","946","Hun, bagkropstegninger bestående af utydelige sildebenstegninger","Female, abdominal markings consisting of vague chevrons","Pictures\Evansia_merens_female_JL7663_33259.JPG","0","0","0","0","0","03-06-2011 14:53:31"
"5786","7663","462","946","Hun","Female","Pictures\Evansia_merens_female_JL7663_33260.JPG","0","0","0","0","0","03-06-2011 14:54:04"
"5787","7663","462","946","Hun","Female","Pictures\Evansia_merens_female_JL7663_33273.JPG","0","0","0","0","0","03-06-2011 14:54:27"
"5788","7663","462","946","Hun","Female","Pictures\Evansia_merens_female_JL7663_33278.JPG","0","0","0","0","0","03-06-2011 14:54:52"
"5789","7663","462","946","Hun","Female","Pictures\Evansia_merens_female_JL7663_33287.JPG","0","0","0","0","0","03-06-2011 14:55:16"
"5790","7667","9","284","Hun","Female","Pictures\Haplodrassus_silvestris_female_JL7667_33398.JPG","0","0","0","0","0","03-06-2011 14:57:43"
"5791","7667","9","284","Hun","Female","Pictures\Haplodrassus_silvestris_female_JL7667_33403.JPG","0","0","0","0","0","03-06-2011 14:58:10"
"5792","7667","9","284","Hun","Female","Pictures\Haplodrassus_silvestris_female_JL7667_33404.JPG","0","0","0","0","0","03-06-2011 14:58:33"
"5793","7597","1179","935","Han","Male","Pictures\Neoscona_subfusca_male_JL7597_33221.JPG","0","0","0","0","0","03-06-2011 14:59:18"
"5794","7597","1179","935","Han","Male","Pictures\Neoscona_subfusca_male_JL7597_33225.JPG","0","0","0","0","0","03-06-2011 14:59:58"
"5795","7597","1179","935","Han","Male","Pictures\Neoscona_subfusca_male_JL7597_33228.JPG","0","0","0","0","0","03-06-2011 15:00:29"
"5796","7597","1179","935","Han, bagkropstegninger","Male, abdominal markings","Pictures\Neoscona_subfusca_male_JL7597_33234.JPG","0","0","0","0","0","03-06-2011 15:01:18"
"5797","7669","639","130","Han","Male","Pictures\Neriene_peltata_male_JL7669_33348.JPG","0","0","0","0","0","03-06-2011 15:01:42"
"5798","7669","639","130","Han","Male","Pictures\Neriene_peltata_male_JL7669_33350.JPG","0","0","0","0","0","03-06-2011 15:02:02"
"5799","7669","639","130","Han","Male","Pictures\Neriene_peltata_male_JL7669_33352.JPG","0","0","0","0","0","03-06-2011 15:02:22"
"5800","7598","1285","829","Hun","Female","Pictures\Nomisia_excerpta_female_JL7598_33242.JPG","0","0","1","0","0","03-06-2011 15:02:56"
"5801","7598","1285","829","Hun","Female","Pictures\Nomisia_excerpta_female_JL7598_33251.JPG","0","0","1","0","0","03-06-2011 15:03:28"
"5802","7664","1202","936","Juvenil (id?)","Juvenile (id?)","Pictures\Pholcus_ornatus_juvenile_JL7664_33236.JPG","0","0","0","0","0","03-06-2011 15:04:11"
"5803","7664","1202","936","Juvenil (id?)","Juvenile (id?)","Pictures\Pholcus_ornatus_juvenile_JL7664_33239.JPG","0","0","0","0","0","03-06-2011 15:04:36"
"5804","7627","4045","926","Hun","Female","Pictures\Setaphis_gomerae_female_JL7627_33292.JPG","0","0","0","0","0","03-06-2011 15:05:08"
"5805","7627","4045","926","Hun","Female","Pictures\Setaphis_gomerae_female_JL7627_33301.JPG","0","0","0","0","0","03-06-2011 15:05:36"
"5806","7666","1193","932","Subadult han","Subadult male","Pictures\Thyene_imperialis_submale_JL7666_33357.JPG","0","0","0","0","0","03-06-2011 15:06:12"
"5807","7666","1193","932","Subadult han","Subadult male","Pictures\Thyene_imperialis_submale_JL7666_33366.JPG","0","0","0","0","0","03-06-2011 15:06:38"
"5808","7672","1847","950","Han","Male","Pictures\Clubiona_phragmitis_male_JL7672_33621.JPG","0","0","0","0","0","10-06-2011 23:00:48"
"5809","7672","1847","950","Han","Male","Pictures\Clubiona_phragmitis_male_JL7672_33632.JPG","0","0","0","0","0","10-06-2011 23:01:30"
"5810","7672","1847","950","Han","Male","Pictures\Clubiona_phragmitis_male_JL7672_33640.JPG","0","0","0","0","0","10-06-2011 23:01:56"
"5811","7670","941","953","Hun","Female","Pictures\Lasaeola_tristis_female_JL7670_33719.JPG","0","0","0","0","0","10-06-2011 23:03:24"
"5812","7670","941","953","Hun","Female","Pictures\Lasaeola_tristis_female_JL7670_33724.JPG","0","0","0","0","0","10-06-2011 23:03:49"
"5813","7670","941","953","Hun","Female","Pictures\Lasaeola_tristis_female_JL7670_33728.JPG","0","0","0","0","0","10-06-2011 23:04:19"
"5814","7671","1182","928","Han","Male","Pictures\Meioneta_canariensis_male_JL7671_33773.JPG","0","0","0","0","0","10-06-2011 23:04:44"
"5815","7671","1182","928","Han","Male","Pictures\Meioneta_canariensis_male_JL7671_33776.JPG","0","0","0","0","0","10-06-2011 23:05:09"
"5816","7671","1182","928","Han","Male","Pictures\Meioneta_canariensis_male_JL7671_33784.JPG","0","0","0","0","0","10-06-2011 23:05:34"
"5817","7671","1182","928","Han","Male","Pictures\Meioneta_canariensis_male_JL7671_33787.JPG","0","0","0","0","0","10-06-2011 23:06:06"
"5818","7671","1182","928","Han","Male","Pictures\Meioneta_canariensis_male_JL7671_33798.JPG","0","0","0","0","0","10-06-2011 23:06:28"
"5819","7677","111","284","Han","Male","Pictures\Micrommata_virescens_male_JL7677_33663.JPG","0","0","0","0","0","10-06-2011 23:09:36"
"5820","7677","111","284","Han","Male","Pictures\Micrommata_virescens_male_JL7677_33682.JPG","0","0","0","0","0","10-06-2011 23:10:58"
"5821","7677","111","284","Han","Male","Pictures\Micrommata_virescens_male_JL7677_33687.JPG","0","0","0","0","0","10-06-2011 23:11:23"
"5822","7677","111","284","Han","Male","Pictures\Micrommata_virescens_male_JL7677_33690.JPG","0","0","0","0","0","10-06-2011 23:11:58"
"5823","7674","947","951","Han","Male","Pictures\Simitidion_simile_male_JL7674_33736.JPG","0","0","0","0","0","10-06-2011 23:12:33"
"5824","7676","1203","952","Hun, bagkropstegninger","Female abdominal markings","Pictures\Talavera_petrensis_female_JL7676_33646.JPG","0","0","0","0","0","10-06-2011 23:13:31"
"5825","7676","1203","952","Hun","Female","Pictures\Talavera_petrensis_female_JL7676_33649.JPG","0","0","0","0","0","10-06-2011 23:14:01"
"5826","7676","1203","952","Hun","Female","Pictures\Talavera_petrensis_female_JL7676_33652.JPG","0","0","0","0","0","10-06-2011 23:15:01"
"5827","7676","1203","952","Hun","Female","Pictures\Talavera_petrensis_female_JL7676_33655.JPG","0","0","0","0","0","10-06-2011 23:15:46"
"5828","7673","402","950","Han","Male","Pictures\Theridion_pictum_male_JL7673_33601.JPG","0","0","0","0","0","10-06-2011 23:17:51"
"5829","7673","402","950","Han, bagkropstegninger","Male abdominal markings","Pictures\Theridion_pictum_male_JL7673_33605.JPG","0","0","0","0","0","10-06-2011 23:18:32"
"5830","7673","402","950","Han","Male","Pictures\Theridion_pictum_male_JL7673_33610.JPG","0","0","0","0","0","10-06-2011 23:19:02"
"5831","7673","402","950","Han","Male","Pictures\Theridion_pictum_male_JL7673_33614.JPG","0","0","0","0","0","10-06-2011 23:19:37"
"5832","7675","162","951","Hun","Female","Pictures\Tibellus_oblongus_females_JL7675_33746.JPG","0","0","0","0","0","10-06-2011 23:20:32"
"5833","7675","162","951","Hun","Female","Pictures\Tibellus_oblongus_females_JL7675_33750.JPG","0","0","0","0","0","10-06-2011 23:20:57"
"5834","7675","162","951","Hun","Female","Pictures\Tibellus_oblongus_females_JL7675_33758.JPG","0","0","0","0","0","10-06-2011 23:21:24"
"5835","7737","2902","926","Han","Male","Pictures\Leptodrassex_hylaestomachi_male_JL7737_33827.JPG","0","0","0","0","0","16-06-2011 17:55:06"
"5836","7737","2902","926","Han","Male","Pictures\Leptodrassex_hylaestomachi_male_JL7737_33835.JPG","0","0","0","0","0","16-06-2011 17:55:41"
"5837","7747","1296","957","Han","Male","Pictures\Chthonius_tetrachelatus_male_JL7747_33884.JPG","0","0","0","0","0","21-06-2011 09:16:42"
"5838","7747","1296","957","Han","Male","Pictures\Chthonius_tetrachelatus_male_JL7747_33893.JPG","0","0","0","0","0","21-06-2011 09:17:10"
"5839","7747","1296","957","Han","Male","Pictures\Chthonius_tetrachelatus_male_JL7747_33897.JPG","0","0","0","0","0","21-06-2011 09:17:35"
"5840","7749","713","959","Hun","Female","Pictures\Araneus_grossus_female_JL7749_33962.JPG","0","0","0","0","0","02-07-2011 12:33:11"
"5841","7749","713","959","Hun, karakteristisk rund tegning på bagkroppen","Female, characterisic round abdominal marking","Pictures\Araneus_grossus_female_JL7749_33966.JPG","0","0","0","0","0","02-07-2011 12:34:57"
"5842","7749","713","959","Hun","Female","Pictures\Araneus_grossus_female_JL7749_33967.JPG","0","0","0","0","0","02-07-2011 12:35:32"
"5843","7749","713","959","Hun","Female","Pictures\Araneus_grossus_female_JL7749_33975.JPG","0","0","0","0","0","02-07-2011 12:36:09"
"5844","7749","713","959","Hun, bagkropstegninger","Female abdominal markings","Pictures\Araneus_grossus_female_JL7749_33978.JPG","0","0","0","0","0","02-07-2011 12:36:57"
"5845","7749","713","959","Hun","Female","Pictures\Araneus_grossus_female_JL7749_33982.JPG","0","0","0","0","0","02-07-2011 12:37:26"
"5846","7749","713","959","Hun","Female","Pictures\Araneus_grossus_female_JL7749_33984.JPG","0","0","0","0","0","02-07-2011 12:37:55"
"5847","7750","2686","959","Hun","Female","Pictures\Heliophanus_simplex_female_JL7750_34009.JPG","0","0","0","0","0","02-07-2011 12:38:26"
"5848","7750","2686","959","Hun","Female","Pictures\Heliophanus_simplex_female_JL7750_34018.JPG","0","0","0","0","0","02-07-2011 12:38:51"
"5849","7750","2686","959","Han","Male","Pictures\Heliophanus_simplex_male_JL7750_34024.JPG","0","0","0","0","0","02-07-2011 12:39:15"
"5850","7750","2686","959","Han","Male","Pictures\Heliophanus_simplex_male_JL7750_34027.JPG","0","0","0","0","0","02-07-2011 12:39:41"
"5851","7750","2686","959","Han","Male","Pictures\Heliophanus_simplex_male_JL7750_34028.JPG","0","0","0","0","0","02-07-2011 12:40:09"
"5852","7750","2686","959","Han","Male","Pictures\Heliophanus_simplex_male_JL7750_34032.JPG","0","0","0","0","0","02-07-2011 12:40:36"
"5853","7748","1145","960","Han","Male","Pictures\Macaroeris_nidicolens_male_JL7748_33989.JPG","0","0","0","0","0","02-07-2011 12:41:17"
"5854","7748","1145","960","Han","Male","Pictures\Macaroeris_nidicolens_male_JL7748_33994.JPG","0","0","0","0","0","02-07-2011 12:41:46"
"5855","7773","451","962","Hun","Female","Pictures\Silometopus_ambiguus_female_JL7773_34045.JPG","1","0","0","0","0","02-07-2011 12:42:12"
"5856","7773","451","962","Hun","Female","Pictures\Silometopus_ambiguus_female_JL7773_34057.JPG","1","0","0","0","0","02-07-2011 12:42:38"
"5857","7773","451","962","Hun","Female","Pictures\Silometopus_ambiguus_female_JL7773_34063.JPG","1","0","0","0","0","02-07-2011 12:43:01"
"5858","7752","4066","958","Hun","Female","Pictures\Singa_lucina_female_JL7752_33930.JPG","0","0","0","0","0","02-07-2011 12:43:43"
"5859","7752","4066","958","Hun","Female","Pictures\Singa_lucina_female_JL7752_33937.JPG","0","0","0","0","0","02-07-2011 12:44:13"
"5860","7752","4066","958","Hun","Female","Pictures\Singa_lucina_female_JL7752_33946.JPG","0","0","0","0","0","02-07-2011 12:44:45"
"5861","7752","4066","958","Hun, bagkropstegninger","Female abdominal markings","Pictures\Singa_lucina_female_JL7752_33951.JPG","0","0","0","0","0","02-07-2011 12:45:41"
"5862","7752","4066","958","Hun","Female","Pictures\Singa_lucina_female_JL7752_33953.JPG","0","0","0","0","0","02-07-2011 12:46:15"
"5863","7752","4066","958","Hun","Female","Pictures\Singa_lucina_female_JL7752_33956.JPG","0","0","0","0","0","02-07-2011 12:46:40"
"5864","7772","970","961","Subadult han","Subadult male","Pictures\Talavera_aequipes_submale_JL7772_34081.JPG","0","0","0","0","0","02-07-2011 12:47:32"
"5865","7772","970","961","Subadult han","Subadult male","Pictures\Talavera_aequipes_submale_JL7772_34094.JPG","0","0","0","0","0","02-07-2011 12:48:05"
"5866","7666","1193","932","Han","Male","Pictures\Thyene_imperialis_male_JL7666_33842.JPG","0","0","0","0","0","02-07-2011 12:48:47"
"5867","7666","1193","932","Han","Male","Pictures\Thyene_imperialis_male_JL7666_33850.JPG","0","0","0","0","0","02-07-2011 12:49:21"
"5868","7666","1193","932","Han","Male","Pictures\Thyene_imperialis_male_JL7666_33855.JPG","0","0","0","0","0","02-07-2011 12:49:51"
"5869","7666","1193","932","Han","Male","Pictures\Thyene_imperialis_male_JL7666_33861.JPG","0","0","0","0","0","02-07-2011 12:50:21"
"5870","7666","1193","932","Han, bagkropstegninger","Male abdominal markings","Pictures\Thyene_imperialis_male_JL7666_33865.JPG","0","0","0","0","0","02-07-2011 12:51:00"
"5871","7751","107","958","Hun","Female","Pictures\Zora_armillata_female_JL7751_33902.JPG","0","0","0","0","0","02-07-2011 12:51:45"
"5872","7751","107","958","Hun, bagkropstegninger","Female abdominal markings","Pictures\Zora_armillata_female_JL7751_33908.JPG","0","0","0","0","0","02-07-2011 12:52:25"
"5873","7751","107","958","Hun","Female","Pictures\Zora_armillata_female_JL7751_33910.JPG","0","0","0","0","0","02-07-2011 12:52:51"
"5874","7751","107","958","Hun","Female","Pictures\Zora_armillata_female_JL7751_33915.JPG","0","0","0","0","0","02-07-2011 12:53:16"
"5875","7751","107","958","Hun","Female","Pictures\Zora_armillata_female_JL7751_33917.JPG","0","0","0","0","0","02-07-2011 12:53:42"
"5876","7784","1286","956","Hun","Female","Pictures\Cryptachaea_riparia_female_JL7784_34115.JPG","0","0","0","0","0","03-07-2011 10:51:47"
"5877","7784","1286","956","Hun","Female","Pictures\Cryptachaea_riparia_female_JL7784_34119.JPG","0","0","0","0","0","03-07-2011 10:52:11"
"5878","7784","1286","956","Hun","Female","Pictures\Cryptachaea_riparia_female_JL7784_34127.JPG","0","0","0","0","0","03-07-2011 10:52:34"
"5879","7753","661","944","Hun","Female","Pictures\Dictyna_uncinata_female_JL7753_34144.JPG","0","0","0","0","0","03-07-2011 10:53:03"
"5880","7753","661","944","Hun","Female","Pictures\Dictyna_uncinata_female_JL7753_34146.JPG","0","0","0","0","0","03-07-2011 10:53:26"
"5881","7753","661","944","Hun","Female","Pictures\Dictyna_uncinata_female_JL7753_34148.JPG","0","0","0","0","0","03-07-2011 10:53:48"
"5882","7753","661","944","Hun","Female","Pictures\Dictyna_uncinata_female_JL7753_34150.JPG","0","0","0","0","0","03-07-2011 10:54:11"
"5883","7789","137","948","Han","Male","Pictures\Ozyptila_claveata_male_JL7789_34164.JPG","0","0","0","0","0","03-07-2011 10:54:37"
"5884","7789","137","948","Han","Male","Pictures\Ozyptila_claveata_male_JL7789_34166.JPG","0","0","0","0","0","03-07-2011 10:55:00"
"5885","7788","1021","928","Han","Male","Pictures\Styloctetor_romanus_male_JL7788_34171.JPG","0","0","0","0","0","03-07-2011 10:55:32"
"5886","7788","1021","928","Han, bagkrop og spindevorter","Male abdomen with spinners","Pictures\Styloctetor_romanus_male_JL7788_34179.JPG","0","0","0","0","0","03-07-2011 10:56:25"
"5887","7788","1021","928","Han","Male","Pictures\Styloctetor_romanus_male_JL7788_34182.JPG","0","0","0","0","0","03-07-2011 10:56:47"
"5888","7788","1021","928","Han","Male","Pictures\Styloctetor_romanus_male_JL7788_34212.JPG","0","0","0","0","0","03-07-2011 10:57:11"
"5889","7782","1173","956","Hun, rødlig variant","Female, reddish specimen","Pictures\Theridion_hannoniae_female_JL7782_34106.JPG","0","0","0","0","0","03-07-2011 10:57:56"
"5890","7782","1173","956","Hun, rødlig variant","Female, reddish specimen","Pictures\Theridion_hannoniae_female_JL7782_34110.JPG","0","0","0","0","0","03-07-2011 10:58:25"
"5891","7790","5092","963","Hun","Female","Pictures\Chernes_nigrimanus_female_JL7790_0004.jpg","0","0","0","0","0","09-08-2011 23:50:49"
"5892","7790","5092","963","Hun","Female","Pictures\Chernes_nigrimanus_female_JL7790_0007.jpg","0","0","0","0","0","09-08-2011 23:51:37"
"5893","7790","5092","963","Hun, tergitter med utydelige hår","Female, indistinct hairing of tergites","Pictures\Chernes_nigrimanus_female_JL7790_0011.jpg","0","0","0","0","0","09-08-2011 23:53:20"
"5894","7790","5092","963","Hun, bemærk to accessoriske tænder på indersiden af den frie finger (individ 2)","Female, note two accessory teeth on inner margin of movable finger (specimen 2)","Pictures\Chernes_nigrimanus_female_JL7790_0012.jpg","0","0","0","0","0","09-08-2011 23:56:13"
"5895","7790","5092","963","Hun, bemærk to accessoriske tænder på indersiden af den frie finger (individ 1)","Female, note two accessory teeth on inner margin of movable finger (specimen 1)","Pictures\Chernes_nigrimanus_female_JL7790_0014.jpg","0","0","0","0","0","09-08-2011 23:57:43"
"5896","7790","5092","963","Hun, udvendige kønsorganer","Female genitalia","Pictures\Chernes_nigrimanus_female_JL7790_0020.jpg","0","0","0","0","0","10-08-2011 00:01:18"
"5897","7790","5092","963","Hun, bemærk at sansehår mangler på tarsus IV.","Female, note absence of a trichobothrium on tarsus IV","Pictures\Chernes_nigrimanus_female_JL7790_0022.jpg","0","0","0","0","0","10-08-2011 00:03:30"
"5898","7790","5092","963","Han, placering af sansehår på bagerste tergit","Male, arrangement of trichobothria on posterior tergite","Pictures\Chernes_nigrimanus_male_JL7790_0016.jpg","0","0","0","0","0","10-08-2011 07:13:05"
"5899","7790","5092","963","Han, placering af to par sansehår på bagerste sternit","Male, arrangement of two pairs of trichobothria on posterior sternite","Pictures\Chernes_nigrimanus_male_JL7790_0017.jpg","0","0","0","0","0","10-08-2011 07:14:51"
"5900","7790","5092","963","Han, udvendige kønsorganer","Male genitalia","Pictures\Chernes_nigrimanus_male_JL7790_0018.jpg","0","0","0","0","0","10-08-2011 07:15:43"
"5901","7790","5092","963","Han","Male","Pictures\Chernes_nigrimanus_male_JL7790_0021.jpg","0","0","0","0","0","10-08-2011 07:16:15"
"5902","7791","1971","967","Han","Male","Pictures\Cyrtarachne_ixoides_male_JL7791_34282.JPG","0","0","1","0","0","16-08-2011 21:28:57"
"5903","7791","1971","967","Han","Male","Pictures\Cyrtarachne_ixoides_male_JL7791_34289.JPG","0","0","1","0","0","16-08-2011 21:29:33"
"5904","7791","1971","967","Han","Male","Pictures\Cyrtarachne_ixoides_male_JL7791_34290.JPG","0","0","1","0","0","16-08-2011 21:30:01"
"5905","7791","1971","967","Han","Male","Pictures\Cyrtarachne_ixoides_male_JL7791_34295.JPG","0","0","1","0","0","16-08-2011 21:30:30"
